22786 3106.38 4.97678  3353.52 8.54865  2991.22 11.9622  2699.61 8.5038  2809.37 5.12662  3032.13 6.34506  3132.95 7.44889  709.13 7.57289 
22787 3104.48 5.55277  3352.41 8.82374  3017.97 10.4306  2696.09 7.47109  2816.3 6.32447  3054.5 7.74495  3130.09 6.52181  715.407 7.20863 
22788 3118.12 4.14337  3335.09 8.12278  3024.54 9.45089  2708.0 6.82059  2813.48 7.98727  3028.63 9.77016  3139.36 6.02646  723.926 7.83779 
22789 3119.84 5.17861  3361.17 9.22733  3022.01 8.6827  2717.72 7.30002  2824.81 6.4652  3039.48 6.68738  3127.31 8.12691  739.515 9.29406 
22790 3106.89 4.41127  3372.4 7.76649  3024.89 7.54031  2700.32 8.26526  2823.8 5.66679  3045.05 6.49056  3159.29 7.20536  728.827 7.20566 
22791 3111.92 4.39696  3368.58 10.3785  3021.13 8.34998  2701.28 6.30483  2834.38 6.40249  3033.22 6.05579  3147.31 5.35601  703.606 7.4939 
22792 3118.74 4.70661  3387.34 9.20224  3019.77 11.7233  2698.56 7.1645  2830.67 5.08353  3036.7 6.48081  3147.95 5.87597  732.888 8.54442 
22793 3112.05 3.12997676971  3368.24 6.16131998666  3012.92333333 6.5726153554  2692.74666667 4.16456559572  2824.32333333 3.76147487804  3041.27666667 4.86224125542  3146.71333333 3.81769933957  729.644 6.50377355057 
22794 3149.255 4.463020086  3370.93 7.90321032556  3002.99 6.53844944613  2723.72 5.67650690563  2832.18 5.00739701412  3042.34 4.65620533466  3154.29 4.26353997812  700.8835 6.03895587672 
22795 3141.882 2.14135973878  3371.793 3.7331863954  3011.674 4.74954214287  2727.968 2.78163085687  2824.639 2.20392842175  3042.868 2.35352742058  3145.604 2.54548962808  698.617 3.01858109658 
22796 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22797 3137.975 4.27454155444  3371.63 8.8571871701  3006.655 9.56472772159  2728.815 5.20630048872  2824.785 5.66615783338  3038.055 5.4114602606  3147.37 4.73910979291  1122.468 19.6757162446 
22798 3137.43 1.75505084665  3373.51545455 3.42129204716  3002.98727273 3.75656347895  2728.74636364 2.50162534201  2817.57090909 2.15212795147  3036.48454545 2.33914778286  3143.08 2.06042470213  692.492818182 2.75268736554 
22799 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22800 3129.42545455 1.63596626361  3373.03454545 3.01600136226  2998.19181818 3.71190397938  2721.23181818 3.19584238457  2815.55909091 2.0591519305  3030.11272727 2.54358833131  3138.86090909 2.45186126017  688.964272727 2.61888929143 
22801 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22802 3135.295 4.82843373053  3371.495 6.43914945923  2998.555 7.53093239812  2701.19 7.38781120606  2809.505 4.57441676392  3031.125 7.33809787012  3149.83 5.0962161233  685.698 6.40454800441 
22803 3126.778 1.75243230406  3369.836 3.08749901038  3011.891 3.50420388729  2694.275 2.65248073966  2817.735 2.21906054263  3029.968 2.45088461111  3145.232 2.23077690664  499.7439 160.417263645 
22804 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22805 3115.59 3.66816938318  3353.745 7.6495832174  2999.665 11.3271668895  2650.425 6.37404351595  2809.53 4.25428117121  3026.23 4.72567943065  3140.91 4.82015985406  674.737 6.18167268833 
22806 3123.32 4.577935114  3343.23 8.94436759953  2985.985 10.7438778039  2646.86 4.94009726593  2810.32 4.83654513131  3022.15 8.15044913828  3148.795 5.78388661228  675.253 6.56674645472 
22807 3117.20090909 1.80381610173  3350.42545455 3.19719036562  3005.40909091 3.37406914838  2641.01363636 2.51806995234  2818.31727273 2.35068268572  3025.49454545 2.76905581598  3136.63545455 2.1440309878  676.758818182 2.65680992351 
22808 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22809 3118.825 3.29597343717  3350.885 7.2450316755  2994.29 6.41202113759  2632.38 4.94846367773  2811.795 6.42902638644  3030.09 5.50241303375  3141.82 5.64428296701  666.42 6.17402811074 
22810 3114.355 1.77365440553  3343.623 3.12043815306  3003.611 3.70458302728  2630.147 2.28104402855  2821.029 2.19625615075  3043.225 2.71543710773  3141.099 2.34764728156  674.4797 2.67460208377 
22811 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22812 3118.941 1.60462953108  3352.616 3.3696323287  3004.466 4.54235705619  2627.38 2.55471077261  2825.975 2.27716115211  3042.575 2.42342979557  3146.008 2.46190728043  677.1343 2.80750827097 
22813 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22814 3113.89 3.80601478391  3346.365 7.53671760798  2999.38 9.45347540603  2644.825 8.56558516627  2821.695 5.87047801301  3041.26 5.6738958489  3152.085 8.23054433778  676.9305 5.78649463718 
22815 3117.63 1.71578811441  3339.92272727 3.04756542982  3006.8 4.05617451204  2629.30636364 2.80467245859  2821.73454545 2.23770104343  3039.67272727 2.48587570271  3140.59454545 2.2930795759  681.893272727 2.82110383119 
22816 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22817 3117.415 3.60890220189  3346.425 8.15539360086  3033.65 9.29457705345  2637.165 6.08203160372  2822.85 5.10953324484  3040.385 5.39673998864  3147.225 4.91332134246  671.1085 7.01414672745 
22821 3115.225 5.02910140195  3347.785 8.54106782917  3014.44 8.85440833385  2642.22 5.9475442191  2824.165 5.02837191358  3053.575 8.05264432733  3149.195 5.87761365473  670.3085 6.05992825319 
22822 3118.30363636 1.87193335822  3350.68181818 3.53736266748  3013.51181818 3.861229782  2642.66818182 3.05015768969  2824.97545455 2.18495031548  3043.13727273 2.46653179497  3150.34454545 2.19527727725  683.125272727 2.73378941998 
22823 3124.7 3.97016  3344.95 6.65307  3003.94 10.3486  2644.0 8.77946  2825.24 5.46546  3049.85 5.79213  3137.98 6.22171  673.837 6.03886 
22824 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22825 3123.62 3.69766488136  3360.695 9.3359469505  3013.635 13.2850102925  2645.675 5.67528972285  2813.425 5.27013227608  3053.255 4.78444451462  3146.725 6.76549285308  669.8675 6.37066936894 
22826 3123.315 1.76926166501  3354.699 3.24035878303  2997.057 4.80798391231  2666.63 2.82300054174  2822.753 2.24855917272  3043.418 2.28497736393  3151.021 2.2686102272  673.5623 2.59786016561 
22829 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22830 3135.844 1.82327298456  3357.843 3.89360056173  3004.453 3.64131101358  2697.198 2.98402195699  2826.265 2.27674302759  3053.517 2.70987008321  3151.816 2.15906812402  672.7642 2.641559886 
22831 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22832 3138.375 4.41346242514  3363.71 7.62492371946  2998.59 8.05309459545  2711.195 7.06539822254  2818.7 6.46521584652  3050.165 6.56554665128  3144.07 6.02952332692  679.4485 6.41792151857 
22833 3132.87545455 1.7967908743  3356.12818182 3.10313703177  3006.68272727 3.92266451337  2706.07363636 2.74456716452  2822.97636364 2.35531465318  3047.61818182 2.69630587369  3153.11727273 2.34553890911  680.012636364 2.8089979283 
22834 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22835 3124.675 4.26019432605  3358.64 6.97279870067  3004.695 10.0268988457  2705.715 7.534425391  2801.965 5.7183621271  3035.69 4.81060521189  3148.705 5.90585365338  -114.687 955.571589283 
22836 3124.435 3.985998167  3357.1 7.38085180786  3001.295 12.6402029327  2686.3 7.90613911296  2814.34 5.24282120707  3044.945 7.24403665762  3146.745 6.62518382704  683.3815 6.84359875544 
22837 3122.507 1.79210856918  3356.769 3.02476488891  3009.714 4.25843212854  2704.358 3.18612244465  2814.286 2.18638394546  3041.334 2.37822707169  3152.297 2.15944950391  673.3956 2.8947305165 
22838 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22839 3116.695 3.71382179747  3355.11 10.3474149702  3002.275 7.60398466028  2704.095 5.30722930874  2819.795 5.23993650888  3037.69 5.04579791809  3145.615 5.0053910126  687.394 6.4026905736 
22840 3125.16636364 1.70137459819  3348.85272727 3.01258897543  3002.77090909 4.10016019356  2701.91454545 2.87092534678  2813.06545455 2.10246170302  3047.78363636 2.65820914304  3153.76727273 2.20010649393  753.043636364 8.91937822166 
22841 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22844 3107.834 1.74171776915  3336.222 3.50016123412  3001.334 3.99500318096  2616.056 2.51541714316  2794.532 2.43340663843  3030.107 2.53840106293  3143.565 2.39217526917  676.2213 2.65161273505 
22845 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22846 3107.605 3.98129813541  3331.285 7.66479163288  2997.405 7.0124255104  2638.705 7.46310021356  2783.385 5.58914464403  3026.515 6.00138783951  3137.49 5.26090836739  671.5965 6.10753435728 
22847 3102.009 1.7294824146  3329.815 3.37422041766  2979.873 3.47215624164  2649.736 2.94736169257  2787.165 2.05519859276  3022.371 2.52043530755  3130.69 2.18179996052  677.1805 2.71860069532 
22848 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22849 3105.13 3.86018969009  3330.73 7.40032158028  2983.7 7.50379930602  2666.33 6.32859141563  2790.71 5.07016652268  3026.395 5.19501816697  3126.675 4.25932127816  669.733 5.9360641869 
22850 3098.65 4.5209529739  3338.895 7.46943140222  2990.375 9.13255620979  2656.435 5.47379616283  2795.205 4.68742146629  3026.325 6.02065957271  3130.94 4.55399891871  665.1845 5.69853942713 
22851 3100.13 1.84973035998  3333.382 3.18666425101  2988.107 4.26151604984  2656.491 2.97301670711  2786.903 1.99284165954  3021.309 2.27604770918  3134.31 2.30447483125  673.9803 2.83740234021 
22852 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22853 3099.05 4.93212429407  3339.265 6.59803251679  2964.885 6.40059464496  2650.675 7.94798669016  2797.075 5.36920550579  3036.27 6.47397442175  3136.285 4.52320960217  680.493 7.36347932112 
22854 3092.96454545 1.7042194707  3332.05090909 3.07633282681  2985.70818182 3.70494758646  2661.98181818 2.39338557066  2787.02636364 2.12229567878  3019.21272727 2.45649488798  3132.59636364 2.35299261134  681.331454545 2.81580876607 
22855 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22856 3093.89727273 1.67341117164  3335.28727273 3.40304230924  2993.15909091 3.41133380654  2667.18909091 2.86839411308  2791.37636364 2.26503633499  3025.13727273 2.37083221638  3135.36727273 2.31093303853  738.885454545 21.0650264699 
22857 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22858 3087.855 4.90667908988  3338.63 6.8214936049  2989.43 7.50121884605  2667.595 6.06291984264  2778.105 4.57449192714  3007.225 5.93636930472  3144.29 5.88471229391  684.369 6.44187984195 
22859 3079.555 1.86776394358  3335.183 3.2880024011  2993.359 3.44079191242  2659.008 2.72978640166  2789.558 2.08246881003  3010.32 2.35645924597  3127.997 2.14820374144  673.2143 2.66774295038 
22860 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22861 3078.7 4.03039794048  3325.485 7.20645585888  2987.715 7.84416476784  2667.035 8.37423359075  2777.74 4.7190627322  3010.4 5.57469826924  3120.995 6.19386179671  681.8 6.77856098247 
22862 3086.26 3.94737265386  3320.255 7.28529121467  3005.98 8.6742351758  2659.275 5.75027158307  2786.685 4.3944884546  3014.39 7.00116718998  3123.535 5.0944700196  671.8535 5.8418654341 
22863 3081.28727273 1.74843160626  3332.36727273 4.18378808353  3020.77818182 4.68069261906  2659.63454545 2.36339695018  2786.94181818 2.00505663724  3011.90272727 2.44848590338  3125.93636364 2.03750406485  697.523272727 2.8228734617 
22864 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22865 3082.945 4.5140392811  3342.055 7.1885242105  3031.885 7.9190125082  2673.77 7.41453927897  2786.37 5.976703708  3017.32 5.01501680849  3124.725 4.94077334354  681.1185 5.56847271846 
22866 3099.571 1.73824362178  3349.5 3.38691526192  3010.203 3.49030798649  2678.035 2.58955332533  2795.317 1.99173489002  3036.984 2.43450040354  3133.873 2.29512811718  683.7787 2.50375646047 
22867 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22868 3108.654 1.78250191864  3359.423 2.87541918851  3006.9 4.31317303631  2675.668 2.82439163868  2798.757 2.27731230019  3034.949 2.46337915835  3137.202 2.17796059112  683.117 2.64640235094 
22869 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22870 3112.445 3.85421213542  3367.025 6.164439351  2996.825 7.4798743646  2650.245 8.98410741292  2808.37 4.93357816753  3041.845 6.15319013802  3144.49 4.53607321376  682.2815 6.00667513197 
22871 3111.68454545 1.83831760917  3361.45909091 3.31873730539  3015.62090909 3.62025298445  2636.63363636 2.55157947311  2805.81454545 2.07081648105  3041.42545455 2.58785631021  3144.45 2.44073928885  683.896727273 2.68573829454 
22873 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22874 3123.755 3.99681645171  3362.75 8.2071171621  3029.715 9.71030347221  2602.6 5.25666669836  2810.795 4.6767528168  3040.475 4.96550466666  3145.94 4.91311295365  678.8955 6.39420220133 
22875 3119.015 3.99790089943  3370.19 6.58207618776  3013.02 7.97224643451  2600.735 6.43713124866  2799.955 4.49406399724  3048.78 5.46222513323  3148.685 5.03437117915  685.1775 6.39451207604 
22876 3128.11272727 1.77703431343  3365.31545455 3.78338951827  3021.82636364 3.58823082634  2611.71818182 2.51744645694  2811.92818182 2.04782201529  3043.42727273 2.52764365856  3146.08454545 2.38615885081  448.986454545 384.388524827 
22877 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22878 3138.77 5.21299033877  3359.755 7.79958525898  3009.8 10.4221611321  2619.585 7.14829093075  2814.935 4.73251665319  3052.345 5.07834485682  3139.845 4.6703039792  691.7315 6.5440567741 
22879 3132.614 1.81823883212  3365.63 3.83001527654  3020.821 3.47147420925  2645.496 2.69473343196  2815.463 2.31810756889  3054.152 2.27968735937  3146.03 2.22748720893  680.2948 2.76780589836 
22880 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22881 3136.955 1.76399010732  3373.797 3.41766414411  3023.849 3.62959180087  2695.695 2.94602010485  2812.383 2.13663189071  3053.763 2.31974499203  3154.781 2.290436922  677.7387 2.86641857129 
22882 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22883 3136.94 4.73919246127  3377.39 8.41069140009  3025.415 7.61349459841  2709.77 7.06172493509  2804.05 5.05090651235  3047.805 5.30255800783  3150.875 4.78570567902  695.78 5.98459237432 
22884 3133.50272727 1.75783007118  3361.05090909 3.35452674312  3019.45 3.6530325901  2713.39272727 2.85880373045  2814.78 2.25288200766  3052.24181818 2.9582491623  3154.47454545 2.29985925137  686.964272727 2.74554660317 
22885 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22886 3139.16 3.79783863599  3372.485 8.41374552176  2998.45 17.0457148267  2713.01 4.94275609276  2810.47 4.5750077291  3054.04 5.51260886897  3154.87 5.90187002029  666.9335 5.49333753129 
22887 3137.945 3.77322821393  3362.89 7.0963603798  3016.84 6.97685226928  2711.325 9.61162017053  2807.665 4.46915972466  3054.29 6.78682206973  3141.555 7.53190456948  688.5245 7.08026800004 
22888 3136.956 1.69957612334  3360.863 4.23361365462  3014.319 3.89946406177  2713.418 2.68177679053  2810.773 2.34267922233  3058.474 2.47557695527  3143.87 2.53504947949  680.6239 2.71011315022 
22889 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22890 3136.075 3.82771543086  3341.575 6.63885464756  3018.625 7.1651994159  2702.77 6.20717919434  2808.54 4.85755677033  3045.275 6.82964499521  3156.46 4.93376301152  693.4415 5.98118427291 
22891 3132.16545455 1.80579701229  3363.31818182 2.94319957934  3012.42 4.26262116441  2705.11181818 2.89304223268  2811.81181818 1.92021472105  3051.57454545 2.51673805564  3146.54090909 2.21156230939  681.995636364 2.73139714011 
22892 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22893 3122.64090909 1.80374134207  3362.51909091 3.43740623212  3011.01545455 3.49247232436  2694.35545455 3.11257801446  2807.41454545 2.03444189581  3037.06 2.38614623714  3144.45545455 2.16793500558  688.658636364 2.6389848769 
22894 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22895 3121.31 4.70293459217  3366.94 8.15363458373  3002.4 9.36379911748  2702.685 5.72125291707  2807.43 4.69616854307  3029.76 4.78035394214  3147.91 5.48984082837  666.1515 5.19820331041 
22896 3120.301 1.77627925404  3357.093 3.46428780862  3011.486 3.76600013676  2679.099 2.51894354109  2801.07 2.13116290242  3038.531 2.44598097322  3138.7 2.39768555319  684.0341 2.63874999895 
22897 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22898 3120.74 3.74963302905  3347.165 6.6316919591  3002.585 13.2696002891  2659.11 5.08968961852  2799.3 4.95249437693  3037.74 6.5844987342  3143.58 4.59259507687  672.889 5.81132967829 
22899 3127.6 4.37984  3341.06 8.07246  3001.37 10.5035  2661.65 4.83864  2797.85 5.87195  3037.53 5.87428  3144.78 6.72294  661.608 5.92363 
22900 3122.87777778 1.94070253944  3359.74222222 3.69427570236  3008.34444444 4.32498192943  2654.35555556 2.80873619475  2805.13111111 2.86825215797  3033.26222222 2.79861130249  3145.43888889 2.55038910149  683.496333333 3.0209608282 
22901 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22902 3118.54 4.39139  3347.25 7.86934  3026.75 13.0519  2638.6 6.1461  2811.49 5.43398  3046.82 6.8171  3145.58 5.066  693.018 6.81813 
22903 3122.11 2.05493886747  3353.07666667 3.64800011876  3006.49666667 4.38530224466  2646.48444444 2.69785957735  2802.73222222 2.22270820531  3033.27222222 2.42329794222  3138.56222222 2.72541668457  679.316888889 2.89431391222 
22904 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22905 3121.71666667 1.97622577079  3348.25111111 3.77271190678  3004.25222222 4.65314000583  2587.24 2.41966391616  2798.03 2.53236758452  3023.18555556 2.56123862057  3135.84111111 2.36625662217  679.522222222 3.01818260048 
22906 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22907 3113.53 3.99291  3365.6 7.37415  3003.02 9.18452  2584.36 6.58902  2798.35 5.4345  3029.98 6.50599  3146.1 5.892  704.304 7.44457 
22908 3102.43333333 2.05616626582  3355.78666667 4.35045503396  3005.69666667 3.75746067075  2607.15 2.6538144715  2799.52555556 2.41933347884  3027.19555556 2.5095184242  3137.27111111 2.48578077894  682.565888889 2.96303419799 
22909 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22910 3096.74 3.97042  3347.7 7.16375  3001.09 9.19275  2637.36 6.35864  2788.11 5.10442  3025.4 5.35357  3136.81 5.70396  680.339 6.45106 
22911 3104.26 4.19181  3337.73 14.0861  2996.13 7.66706  2608.43 6.18887  2796.31 6.07916  3012.91 7.53958  3123.8 4.96464  681.034 6.90596 
22912 3104.13555556 1.80714683841  3342.48 3.4161011811  2997.13888889 4.53698318734  2627.95222222 2.61537619615  2793.72555556 2.42021018857  3019.89 2.9264676969  3137.26222222 2.73392443375  682.910111111 3.01567669273 
22913 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22914 3103.97 3.22725282483  3345.72 7.032753451  3007.335 6.73958039216  2639.95 5.23640266061  2795.67 4.21668719718  3019.035 4.17277867279  3129.595 4.18687926295  680.155 5.89575596518 
22915 3103.34555556 1.82878907578  3331.26222222 3.4881262771  3003.29 3.94538055341  2645.81888889 2.79917960225  2796.61666667 2.55951076903  3017.99777778 2.83224373656  3134.23555556 2.38404510113  671.772111111 2.84901551163 
22916 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22917 3099.06111111 1.91643140066  3339.02888889 3.5349873532  3002.97555556 4.41662298921  2644.70333333 2.94334387239  2793.71111111 2.59086049575  3021.60666667 2.53547969447  3130.80333333 2.96816725527  689.611666667 3.22451191816 
22918 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22919 3100.64 4.39004  3344.44 6.71685  3018.93 12.8153  2658.92 6.02866  2796.14 4.99509  3012.63 6.80135  3143.38 5.2455  681.332 7.2248 
22920 3101.98777778 1.86784424352  3340.88777778 3.98314511673  2993.57222222 4.45429611165  2658.13444444 2.80868068429  2789.05666667 2.24650072991  3019.48111111 2.75912653115  3126.70777778 2.61032145217  675.799111111 3.30558888233 
22921 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22922 3090.16 4.18541  3331.54 7.5373  3022.12 8.24853  2657.49 7.83013  2786.81 5.11898  3019.15 5.68278  3122.95 5.65595  675.622 7.70897 
22924 3097.92444444 1.89591889235  3335.39777778 3.51538901861  3000.36 3.50190310642  2668.98 3.03795102508  2800.61444444 2.52989780487  3027.70888889 2.73342995049  3135.10666667 2.37444859508  704.232222222 2.9965979951 
22925 3095.62555556 1.75673073359  3335.90111111 3.84258104999  3005.19111111 3.96800825988  2669.07888889 3.05019302988  2800.14777778 2.26842016197  3017.78333333 2.5723738402  3144.00222222 2.35227801597  707.497444444 3.00586292013 
22926 3093.95444444 1.76692390717  3338.22888889 3.20736263094  3002.85 3.9746803656  2666.39 2.81027051942  2804.67888889 2.18107107972  3014.42222222 3.00788231186  3133.81777778 2.33544992369  714.473777778 3.19870414634 
22927 3093.78111111 1.810454229  3337.36888889 3.39904438778  2994.70888889 4.26985381372  2671.98666667 3.03143145118  2806.00888889 2.20301850015  3030.82666667 2.47386424463  3138.43 2.57906796869  710.136 3.27489305781 
22928 3089.33111111 1.81280787926  3337.40888889 3.36052888024  2995.67444444 4.30366506453  2673.61666667 2.7202803979  2806.36222222 2.246307891  3024.64555556 2.41321127433  3145.94333333 2.4976990818  709.053111111 3.05030620605 
22929 3079.66222222 1.79190470727  3321.91555556 3.69755095607  2982.56666667 4.36548586679  2653.70777778 2.79097358855  2799.47222222 2.54889583214  3015.01444444 2.79642993302  3128.10777778 2.42270054197  710.777222222 3.31601326681 
22930 3076.29 3.48120046553  3326.33 5.34797111021  2999.73 8.57760137745  2659.98 4.56906800565  2801.43 3.72900228843  3022.82 4.81471049934  3133.675 4.30952279094  713.087 6.24925857839 
22961 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22962 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22963 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22964 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22965 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22966 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22967 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22968 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22969 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22970 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22971 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22972 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22973 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22974 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22975 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22976 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22977 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22978 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22979 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
22994 3064.34 4.45154  3354.5 9.62475  3041.48 10.8526  2670.48 6.78129  2837.97 6.05597  3001.69 7.95395  3062.43 7.09575  705.292 10.6304 
22995 3063.538 2.19368542695  3342.168 4.52169212539  3043.724 5.22004599338  2663.78 3.28698163916  2844.392 3.6244050642  3001.634 3.20754929807  3063.388 2.66423062119  693.2262 4.25756091275 
22996 0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0  0.0 0.0 
